No,Temperature,Pressure,accelX,accelY,accelZ,magX,magY,magZ,gyroX,gyroY,gyroZ,gps_latitude,gps_longtitude,gps_time,highte,accel
349,26.799,100545.0,0.115,0.114,-0.925,-50.0,-55.0,-10.0,54.626,17.395,-74.279,0.0,0.0,0,67.88445045925917,0.44092300000000006
350,26.799,100541.0,0.044,0.159,-0.928,-50.0,-55.0,-10.0,-50.72,0.854,-78.063,0.0,0.0,0,68.23418964313464,0.44420050000000005
351,26.799,100537.0,-0.05,-0.224,-1.07,-50.0,-55.0,-10.0,-27.77,-1.098,-60.485,0.0,0.0,0,68.58394538851331,0.598788
352,26.799,100538.0,0.093,0.059,-1.041,-50.0,-55.0,-10.0,26.123,14.77,-29.235,0.0,0.0,0,68.49650489944928,0.5479054999999999
353,26.799,100540.0,0.202,0.221,-1.045,-50.0,-55.0,-10.0,-33.752,-3.601,-48.95,0.0,0.0,0,68.32162702678042,0.5908349999999999
354,26.799,100539.0,0.136,0.117,-1.036,-50.0,-55.0,-10.0,-51.33,13.366,-52.917,0.0,0.0,0,68.40906544554514,0.5527405
355,26.799,100538.0,0.202,0.053,-0.991,-50.0,-55.0,-10.0,-5.004,21.484,-46.875,0.0,0.0,0,68.49650489944928,0.5128469999999999
356,26.799,100539.0,0.209,0.215,-1.05,-50.0,-55.0,-10.0,19.714,18.127,-62.622,0.0,0.0,0,68.40906544554514,0.596203
357,26.799,100538.0,0.056,0.127,-0.897,-50.0,-55.0,-10.0,1.098,34.484,-62.988,0.0,0.0,0,68.49650489944928,0.411937
358,26.799,100541.0,-0.07,0.184,-0.877,-50.0,-55.0,-10.0,-20.324,20.08,-75.378,0.0,0.0,0,68.23418964313464,0.4039425
359,26.799,100539.0,-0.006,0.177,-0.855,-50.0,-55.0,-10.0,-1.953,-10.375,-20.996,0.0,0.0,0,68.40906544554514,0.38119499999999995
360,26.799,100545.0,0.045,0.148,-0.876,-50.0,-55.0,-10.0,-15.502,-10.62,-22.888,0.0,0.0,0,67.88445045925917,0.39565249999999996
361,26.799,100550.0,-0.088,0.189,-0.965,-50.0,-55.0,-10.0,-0.122,-0.305,-59.631,0.0,0.0,0,67.44729976680108,0.487345
362,26.799,100546.0,-0.015,0.112,-1.041,-50.0,-55.0,-10.0,10.437,5.371,-3.173,0.0,0.0,0,67.79701825084939,0.548225
363,26.799,100547.0,0.062,0.243,-1.138,-50.0,-55.0,-10.0,-12.817,-43.395,-1.403,0.0,0.0,0,67.70958707742534,0.6789685
364,26.799,100542.0,0.081,0.211,-0.998,-50.0,-55.0,-10.0,-28.625,10.375,-0.061,0.0,0.0,0,68.14675329458728,0.523543
365,26.799,100541.0,0.056,0.088,-0.968,-50.0,-55.0,-10.0,-17.578,-19.714,33.203,0.0,0.0,0,68.23418964313464,0.473952
366,26.799,100545.0,0.05,0.112,-0.837,-50.0,-55.0,-10.0,-9.704,-0.183,26.306,0.0,0.0,0,67.88445045925917,0.3578065
367,26.799,100552.0,0.055,0.109,-0.879,-50.0,-55.0,-10.0,-20.629,5.065,52.673,0.0,0.0,0,67.27244673421994,0.3937735
368,26.799,100547.0,0.05,0.041,-1.033,-50.0,-55.0,-10.0,-1.77,-31.616,83.312,0.0,0.0,0,67.70958707742534,0.5356349999999999
369,26.799,100544.0,0.103,0.049,-0.978,-50.0,-55.0,-10.0,-22.583,-9.826,82.458,0.0,0.0,0,67.97188370266493,0.484747
370,26.799,100542.0,0.129,0.014,-1.03,-50.0,-55.0,-10.0,-28.625,-31.005,71.35,0.0,0.0,0,68.14675329458728,0.5388685
371,26.799,100539.0,0.14,-0.002,-1.068,-50.0,-55.0,-10.0,6.408,14.465,63.659,0.0,0.0,0,68.40906544554514,0.580114
372,26.799,100545.0,0.012,-0.008,-1.132,-50.0,-55.0,-10.0,34.423,3.601,10.314,0.0,0.0,0,67.88445045925917,0.6408159999999998
373,26.799,100538.0,0.024,0.133,-0.936,-50.0,-55.0,-10.0,18.31,-1.037,23.986,0.0,0.0,0,68.49650489944928,0.44718050000000004
374,26.799,100549.0,0.02,0.099,-0.989,-50.0,-55.0,-10.0,-27.954,11.84,36.437,0.0,0.0,0,67.53472783542168,0.494161
375,26.799,100554.0,-0.021,0.036,-0.907,-50.0,-55.0,-10.0,-15.747,9.46,20.324,0.0,0.0,0,67.09759784101811,0.41219300000000003
376,26.799,100552.0,-0.049,0.045,-0.946,-50.0,-55.0,-10.0,2.563,-4.211,24.902,0.0,0.0,0,67.27244673421994,0.449671
377,26.799,100549.0,0.008,-0.027,-1.095,-50.0,-55.0,-10.0,-18.249,-10.192,16.784,0.0,0.0,0,67.53472783542168,0.599909
378,26.799,100543.0,0.132,0.087,-1.09,-50.0,-55.0,-10.0,-33.264,22.705,-14.038,0.0,0.0,0,68.05931798109738,0.6065465000000001
379,26.799,100552.0,0.1,0.087,-1.068,-50.0,-55.0,-10.0,4.15,11.718,-15.075,0.0,0.0,0,67.27244673421994,0.5790965
380,26.799,100543.0,0.062,0.02,-1.041,-50.0,-55.0,-10.0,-16.784,-17.028,-15.38,0.0,0.0,0,68.05931798109738,0.5439624999999999
381,26.799,100546.0,0.131,0.069,-1.003,-50.0,-55.0,-10.0,22.46,31.494,-4.211,0.0,0.0,0,67.79701825084939,0.5139654999999999
382,26.799,100548.0,0.012,0.039,-0.92,-50.0,-55.0,-10.0,-35.583,7.019,-13.671,0.0,0.0,0,67.62215693895627,0.42403250000000003
383,26.799,100541.0,0.012,0.009,-0.87,-50.0,-55.0,-10.0,-25.695,28.625,7.202,0.0,0.0,0,68.23418964313464,0.3785625
384,26.799,100541.0,0.048,-0.002,-0.951,-50.0,-55.0,-10.0,-7.629,0.305,24.291,0.0,0.0,0,68.23418964313464,0.45335449999999994
385,26.799,100548.0,0.015,0.045,-0.959,-50.0,-55.0,-10.0,-19.592,9.033,4.577,0.0,0.0,0,67.62215693895627,0.4609655
386,26.799,100545.0,-0.067,0.008,-1.092,-50.0,-55.0,-10.0,-5.371,-17.517,19.287,0.0,0.0,0,67.88445045925917,0.5985085000000001
387,26.799,100543.0,0.009,0.105,-0.918,-50.0,-55.0,-10.0,-20.568,15.38,35.705,0.0,0.0,0,68.05931798109738,0.426915
388,26.799,100543.0,0.002,-0.032,-0.95,-50.0,-55.0,-10.0,-16.113,-15.197,27.954,0.0,0.0,0,68.05931798109738,0.451764
389,26.799,100546.0,-0.06,-0.009,-0.896,-50.0,-55.0,-10.0,5.493,1.892,5.371,0.0,0.0,0,67.79701825084939,0.40324850000000007
390,26.799,100542.0,-0.089,-0.063,-0.903,-50.0,-55.0,-10.0,-11.901,-11.596,14.465,0.0,0.0,0,68.14675329458728,0.4136495
391,26.799,100545.0,0.003,-0.036,-0.978,-50.0,-55.0,-10.0,-1.586,-3.112,8.728,0.0,0.0,0,67.88445045925917,0.4788945
392,26.799,100540.0,0.067,0.044,-0.985,-50.0,-55.0,-10.0,-17.15,-8.605,0.488,0.0,0.0,0,68.32162702678042,0.488325
393,26.799,100543.0,0.057,-0.041,-1.056,-50.0,-55.0,-10.0,0.366,-39.855,23.986,0.0,0.0,0,68.05931798109738,0.5600330000000001
394,26.799,100552.0,0.121,0.103,-0.991,-50.0,-55.0,-10.0,25.817,-2.38,6.042,0.0,0.0,0,67.27244673421994,0.5036655
395,26.799,100547.0,0.179,0.086,-1.1,-50.0,-55.0,-10.0,17.822,-18.92,54.931,0.0,0.0,0,67.70958707742534,0.6247185000000001
396,26.799,100549.0,0.173,0.098,-1.05,-50.0,-55.0,-10.0,-19.104,4.272,16.723,0.0,0.0,0,67.53472783542168,0.5710165
397,26.799,100541.0,0.058,0.029,-0.949,-50.0,-55.0,-10.0,-26.245,-0.305,22.521,0.0,0.0,0,68.23418964313464,0.45240299999999994
398,26.799,100537.0,0.025,0.056,-0.957,-50.0,-55.0,-10.0,1.342,21.118,49.316,0.0,0.0,0,68.58394538851331,0.45980499999999996
399,26.799,100542.0,0.087,0.216,-0.929,-50.0,-55.0,-10.0,33.447,1.647,66.101,0.0,0.0,0,68.14675329458728,0.458633
400,26.799,100550.0,0.083,0.282,-0.913,-50.0,-55.0,-10.0,0.488,-5.676,57.617,0.0,0.0,0,67.44729976680108,0.45999100000000004
401,26.799,100541.0,0.019,0.124,-0.928,-50.0,-55.0,-10.0,14.709,-9.765,74.157,0.0,0.0,0,68.23418964313464,0.43846050000000003
402,26.799,100537.0,0.078,0.205,-0.908,-50.0,-55.0,-10.0,6.469,-25.207,54.687,0.0,0.0,0,68.58394538851331,0.4362865
403,26.799,100546.0,0.021,0.227,-0.899,-50.0,-55.0,-10.0,32.531,-7.019,11.718,0.0,0.0,0,67.79701825084939,0.4300855
404,26.799,100549.0,0.037,0.267,-0.885,-50.0,-55.0,-10.0,34.484,-3.967,28.503,0.0,0.0,0,67.53472783542168,0.42794150000000003
405,26.799,100548.0,0.058,0.25,-1.002,-50.0,-55.0,-10.0,-2.075,-25.268,20.141,0.0,0.0,0,67.62215693895627,0.5349339999999999
406,26.799,100547.0,0.025,0.246,-0.952,-50.0,-55.0,-10.0,12.451,11.779,-5.493,0.0,0.0,0,67.70958707742534,0.48372249999999994
407,26.799,100546.0,0.062,0.289,-1.053,-50.0,-55.0,-10.0,26.367,11.169,-12.695,0.0,0.0,0,67.79701825084939,0.5980869999999999
408,26.799,100548.0,0.129,0.373,-1.033,-50.0,-55.0,-10.0,-2.502,14.16,-18.249,0.0,0.0,0,67.62215693895627,0.6114294999999998
409,26.799,100547.0,0.137,0.288,-1.055,-50.0,-55.0,-10.0,-60.058,1.22,-28.259,0.0,0.0,0,67.70958707742534,0.6073689999999999
410,26.799,100548.0,0.094,0.235,-0.991,-50.0,-55.0,-10.0,-23.315,15.625,-40.405,0.0,0.0,0,67.62215693895627,0.523071
411,26.799,100548.0,0.117,0.13,-0.982,-50.0,-55.0,-10.0,-22.155,-23.559,-23.986,0.0,0.0,0,67.62215693895627,0.49745649999999997
412,26.799,100540.0,0.066,0.166,-1.0,-50.0,-55.0,-10.0,-10.803,-12.023,-26.306,0.0,0.0,0,68.32162702678042,0.515956
413,26.799,100550.0,0.187,0.204,-0.951,-50.0,-55.0,-10.0,9.521,2.38,-22.827,0.0,0.0,0,67.44729976680108,0.49049299999999996
414,26.799,100546.0,0.137,0.182,-0.931,-50.0,-55.0,-10.0,5.249,-2.563,-35.644,0.0,0.0,0,67.79701825084939,0.45932700000000004
415,26.799,100547.0,0.181,0.134,-0.96,-50.0,-55.0,-10.0,-14.099,-35.766,-19.226,0.0,0.0,0,67.70958707742534,0.4861585
416,26.799,100546.0,0.171,0.101,-0.963,-50.0,-55.0,-10.0,0.0,-0.549,12.634,0.0,0.0,0,67.79701825084939,0.48340549999999993
417,26.799,100551.0,0.213,0.173,-0.97,-50.0,-55.0,-10.0,-5.371,24.963,-0.427,0.0,0.0,0,67.35987273308426,0.508099
418,26.799,100546.0,0.171,0.13,-0.984,-50.0,-55.0,-10.0,-6.774,7.08,-5.554,0.0,0.0,0,67.79701825084939,0.5071985
419,26.799,100542.0,0.141,0.201,-0.912,-50.0,-55.0,-10.0,-10.375,-2.99,-4.516,0.0,0.0,0,68.14675329458728,0.446013
420,26.799,100546.0,0.132,0.133,-1.031,-50.0,-55.0,-10.0,-10.253,28.686,1.892,0.0,0.0,0,67.79701825084939,0.5490369999999999
421,26.799,100542.0,0.118,0.144,-0.936,-50.0,-55.0,-10.0,-17.089,5.92,5.065,0.0,0.0,0,68.14675329458728,0.45537800000000006
422,26.799,100548.0,0.04,0.166,-1.128,-50.0,-55.0,-10.0,0.671,22.583,1.098,0.0,0.0,0,67.62215693895627,0.6507699999999998
423,26.799,100545.0,-0.015,0.1,-1.06,-50.0,-55.0,-10.0,26.977,22.521,-10.009,0.0,0.0,0,67.88445045925917,0.5669125
424,26.7,100543.0,0.052,0.234,-0.836,-50.0,-55.0,-10.0,7.568,31.616,7.202,0.0,0.0,0,68.03685458738669,0.37817799999999996
425,26.799,100540.0,-0.146,0.303,-1.207,-50.0,-55.0,-10.0,-39.794,13.793,12.817,0.0,0.0,0,68.32162702678042,0.7849870000000001
426,26.799,100544.0,0.027,0.185,-0.703,-50.0,-55.0,-10.0,-48.339,0.976,-0.305,0.0,0.0,0,67.97188370266493,0.26458149999999997
427,26.799,100546.0,0.143,-0.064,-1.36,-50.0,-55.0,-10.0,-29.785,-11.352,0.305,0.0,0.0,0,67.79701825084939,0.9370725000000002
428,26.799,100541.0,-0.133,0.14,-0.979,-50.0,-55.0,-10.0,-22.521,-7.08,-11.108,0.0,0.0,0,68.23418964313464,0.497865
429,26.799,100540.0,-0.025,0.083,-1.007,-50.0,-55.0,-10.0,-2.014,-0.732,-2.441,0.0,0.0,0,68.32162702678042,0.5107814999999999
430,26.799,100540.0,0.068,0.045,-0.956,-50.0,-55.0,-10.0,-7.69,-8.483,-8.789,0.0,0.0,0,68.32162702678042,0.4602925
431,26.799,100544.0,0.007,0.051,-0.899,-50.0,-55.0,-10.0,-57.617,11.047,-1.647,0.0,0.0,0,67.97188370266493,0.40542550000000005
432,26.799,100548.0,-0.087,-0.01,-0.871,-50.0,-55.0,-10.0,-3.906,-8.422,-1.342,0.0,0.0,0,67.62215693895627,0.383155
433,26.799,100543.0,-0.02,-0.008,-0.994,-50.0,-55.0,-10.0,-3.845,-2.136,-0.976,0.0,0.0,0,68.05931798109738,0.49425
434,26.799,100547.0,-0.018,-0.018,-0.991,-50.0,-55.0,-10.0,-4.394,-1.037,0.305,0.0,0.0,0,67.70958707742534,0.4913645
435,26.799,100542.0,-0.016,-0.018,-0.998,-50.0,-55.0,-10.0,-4.577,-0.976,0.122,0.0,0.0,0,68.14675329458728,0.498292
436,26.799,100543.0,-0.02,-0.02,-1.003,-50.0,-55.0,-10.0,-4.76,-0.915,-0.122,0.0,0.0,0,68.05931798109738,0.5034044999999998
437,26.799,100538.0,-0.016,-0.019,-0.99,-50.0,-55.0,-10.0,-4.455,-0.915,0.061,0.0,0.0,0,68.49650489944928,0.4903585
438,26.799,100541.0,-0.014,-0.015,-0.996,-50.0,-55.0,-10.0,-4.455,-0.976,0.244,0.0,0.0,0,68.23418964313464,0.4962185
439,26.799,100545.0,-0.018,-0.018,-1.0,-50.0,-55.0,-10.0,-4.394,-1.037,0.244,0.0,0.0,0,67.88445045925917,0.500324
440,26.799,100540.0,-0.015,-0.02,-0.998,-50.0,-55.0,-10.0,-4.516,-1.098,0.244,0.0,0.0,0,68.32162702678042,0.4983145
441,26.799,100550.0,-0.016,-0.02,-0.992,-50.0,-55.0,-10.0,-4.455,-0.854,0.305,0.0,0.0,0,67.44729976680108,0.49235999999999996
442,26.799,100540.0,-0.013,-0.015,-0.993,-50.0,-55.0,-10.0,-4.455,-0.915,0.366,0.0,0.0,0,68.32162702678042,0.4932215
443,26.799,100542.0,-0.015,-0.017,-0.999,-50.0,-55.0,-10.0,-4.577,-0.854,0.366,0.0,0.0,0,68.14675329458728,0.4992575
444,26.799,100546.0,-0.015,-0.02,-0.995,-50.0,-55.0,-10.0,-4.455,-0.976,0.244,0.0,0.0,0,67.79701825084939,0.495325
445,26.799,100548.0,-0.017,-0.018,-0.996,-50.0,-55.0,-10.0,-4.638,-1.098,0.305,0.0,0.0,0,67.62215693895627,0.4963145
446,26.799,100553.0,-0.018,-0.017,-1.009,-50.0,-55.0,-10.0,-4.638,-1.159,0.244,0.0,0.0,0,67.18502177020814,0.5093469999999999
447,26.799,100547.0,-0.018,-0.017,-0.997,-50.0,-55.0,-10.0,-4.699,-0.915,0.183,0.0,0.0,0,67.70958707742534,0.497311
448,26.799,100547.0,-0.02,-0.017,-1.003,-50.0,-55.0,-10.0,-4.455,-0.915,0.183,0.0,0.0,0,67.70958707742534,0.5033489999999998
449,26.799,100550.0,-0.017,-0.018,-0.998,-50.0,-55.0,-10.0,-4.455,-1.159,0.366,0.0,0.0,0,67.44729976680108,0.4983085
450,26.799,100547.0,-0.014,-0.015,-0.995,-50.0,-55.0,-10.0,-4.394,-0.732,0.305,0.0,0.0,0,67.70958707742534,0.495223
451,26.799,100547.0,-0.014,-0.017,-0.992,-50.0,-55.0,-10.0,-4.76,-1.159,0.183,0.0,0.0,0,67.70958707742534,0.49227449999999995
452,26.799,100550.0,-0.014,-0.017,-0.99,-50.0,-55.0,-10.0,-4.455,-0.854,-0.061,0.0,0.0,0,67.44729976680108,0.49029249999999996
453,26.799,100550.0,-0.019,-0.015,-0.993,-50.0,-55.0,-10.0,-4.455,-0.854,0.488,0.0,0.0,0,67.44729976680108,0.49331749999999996
454,26.799,100545.0,-0.015,-0.016,-0.995,-50.0,-55.0,-10.0,-4.577,-0.976,0.122,0.0,0.0,0,67.88445045925917,0.495253
455,26.799,100543.0,-0.014,-0.018,-1.001,-50.0,-55.0,-10.0,-4.516,-0.854,0.183,0.0,0.0,0,68.05931798109738,0.5012604999999999
456,26.799,100545.0,-0.017,-0.02,-0.996,-50.0,-55.0,-10.0,-4.455,-0.793,0.305,0.0,0.0,0,67.88445045925917,0.49635250000000003
457,26.799,100546.0,-0.014,-0.014,-0.996,-50.0,-55.0,-10.0,-4.516,-0.854,0.183,0.0,0.0,0,67.79701825084939,0.496204
458,26.799,100547.0,-0.014,-0.017,-0.996,-50.0,-55.0,-10.0,-4.577,-1.098,0.0,0.0,0.0,0,67.70958707742534,0.4962505
459,26.799,100542.0,-0.02,-0.018,-0.996,-50.0,-55.0,-10.0,-4.394,-0.854,0.183,0.0,0.0,0,68.14675329458728,0.49637
460,26.799,100544.0,-0.013,-0.015,-1.0,-50.0,-55.0,-10.0,-4.577,-0.854,0.183,0.0,0.0,0,67.97188370266493,0.500197
461,26.799,100545.0,-0.012,-0.016,-1.0,-50.0,-55.0,-10.0,-4.516,-1.281,-0.061,0.0,0.0,0,67.88445045925917,0.5002
462,26.799,100547.0,-0.019,-0.016,-1.001,-50.0,-55.0,-10.0,-4.333,-0.915,0.305,0.0,0.0,0,67.70958707742534,0.5013089999999999
463,26.799,100540.0,-0.013,-0.02,-1.0,-50.0,-55.0,-10.0,-4.577,-1.586,0.305,0.0,0.0,0,68.32162702678042,0.5002845
464,26.799,100540.0,-0.017,-0.017,-1.002,-50.0,-55.0,-10.0,-4.394,-1.098,0.427,0.0,0.0,0,68.32162702678042,0.5022909999999999
465,26.799,100540.0,-0.023,-0.008,-0.992,-50.0,-55.0,-10.0,-4.699,-0.366,0.488,0.0,0.0,0,68.32162702678042,0.49232849999999995
466,26.799,100543.0,-0.005,-0.004,-0.956,-50.0,-55.0,-10.0,-4.15,0.061,0.305,0.0,0.0,0,68.05931798109738,0.45698849999999996
467,26.799,100541.0,-0.002,-0.012,-0.977,-50.0,-55.0,-10.0,-4.699,-0.122,0.183,0.0,0.0,0,68.23418964313464,0.4773385
468,26.799,100539.0,-0.01,-0.019,-1.002,-50.0,-55.0,-10.0,-4.333,-1.159,0.244,0.0,0.0,0,68.40906544554514,0.5022325
469,26.799,100538.0,-0.015,-0.02,-0.996,-50.0,-55.0,-10.0,-4.638,-1.037,0.183,0.0,0.0,0,68.49650489944928,0.4963205
470,26.799,100537.0,-0.017,-0.012,-0.996,-50.0,-55.0,-10.0,-4.699,-0.854,0.0,0.0,0.0,0,68.58394538851331,0.4962245
471,26.799,100538.0,-0.025,-0.013,-0.932,-50.0,-55.0,-10.0,-4.699,-1.953,0.366,0.0,0.0,0,68.49650489944928,0.434709
472,26.799,100534.0,-0.01,-0.02,-1.015,-50.0,-55.0,-10.0,-4.577,-0.061,0.0,0.0,0.0,0,68.84627306689035,0.5153624999999998
473,26.799,100540.0,-0.013,-0.008,-0.993,-50.0,-55.0,-10.0,-4.516,-1.525,0.488,0.0,0.0,0,68.32162702678042,0.493141
474,26.799,100540.0,-0.024,-0.026,-1.003,-50.0,-55.0,-10.0,-4.455,-1.647,0.366,0.0,0.0,0,68.32162702678042,0.5036304999999999
475,26.799,100545.0,-0.024,-0.027,-1.016,-50.0,-55.0,-10.0,-4.394,-1.342,0.0,0.0,0.0,0,67.88445045925917,0.5167805
476,26.799,100553.0,-0.005,-0.002,-0.996,-50.0,-55.0,-10.0,-4.577,-0.854,0.0,0.0,0.0,0,67.18502177020814,0.4960225
477,26.799,100545.0,-0.013,-0.013,-1.0,-50.0,-55.0,-10.0,-4.638,-1.098,0.183,0.0,0.0,0,67.88445045925917,0.500169
478,26.799,100546.0,-0.018,-0.032,-0.993,-50.0,-55.0,-10.0,-4.333,-0.976,0.366,0.0,0.0,0,67.79701825084939,0.4936985
479,26.799,100547.0,-0.014,-0.019,-0.997,-50.0,-55.0,-10.0,-4.699,-1.037,0.122,0.0,0.0,0,67.70958707742534,0.49728300000000003
480,26.799,100550.0,-0.006,-0.009,-1.002,-50.0,-55.0,-10.0,-4.577,-1.159,0.061,0.0,0.0,0,67.44729976680108,0.5020604999999999
481,26.799,100543.0,-0.022,-0.026,-1.019,-50.0,-55.0,-10.0,-4.455,-1.403,0.427,0.0,0.0,0,68.05931798109738,0.5197605
482,26.799,100549.0,-0.021,-0.03,-1.025,-50.0,-55.0,-10.0,-4.394,-2.075,0.366,0.0,0.0,0,67.53472783542168,0.525983
483,26.799,100553.0,-0.013,-0.012,-0.994,-50.0,-55.0,-10.0,-4.577,-0.915,0.061,0.0,0.0,0,67.18502177020814,0.4941745
484,26.799,100548.0,-0.013,-0.013,-0.993,-50.0,-55.0,-10.0,-4.638,-0.854,0.122,0.0,0.0,0,67.62215693895627,0.49319349999999995
485,26.799,100548.0,-0.015,-0.017,-1.001,-50.0,-55.0,-10.0,-4.455,-1.037,0.427,0.0,0.0,0,67.62215693895627,0.5012574999999998
486,26.799,100549.0,-0.016,-0.021,-0.992,-50.0,-55.0,-10.0,-4.76,-1.037,0.366,0.0,0.0,0,67.53472783542168,0.49238049999999994
487,26.799,100549.0,-0.013,-0.014,-0.997,-50.0,-55.0,-10.0,-4.516,-0.915,0.427,0.0,0.0,0,67.53472783542168,0.497187
488,26.799,100553.0,-0.015,-0.009,-0.996,-50.0,-55.0,-10.0,-4.333,-0.549,0.488,0.0,0.0,0,67.18502177020814,0.496161
489,26.799,100545.0,-0.014,-0.02,-1.003,-50.0,-55.0,-10.0,-4.577,-0.915,0.488,0.0,0.0,0,67.88445045925917,0.5033024999999999
490,26.799,100552.0,-0.013,-0.02,-0.995,-50.0,-55.0,-10.0,-4.394,-0.915,0.366,0.0,0.0,0,67.27244673421994,0.49529700000000004
491,26.799,100549.0,-0.014,-0.013,-0.995,-50.0,-55.0,-10.0,-4.577,-0.976,0.305,0.0,0.0,0,67.53472783542168,0.495195
492,26.799,100541.0,-0.015,-0.013,-0.998,-50.0,-55.0,-10.0,-4.516,-1.159,0.366,0.0,0.0,0,68.23418964313464,0.498199
493,26.799,100541.0,-0.013,-0.018,-0.995,-50.0,-55.0,-10.0,-4.638,-0.732,0.305,0.0,0.0,0,68.23418964313464,0.495259
494,26.799,100547.0,-0.012,-0.019,-0.997,-50.0,-55.0,-10.0,-4.455,-0.793,-0.061,0.0,0.0,0,67.70958707742534,0.497257
495,26.799,100545.0,-0.014,-0.018,-0.995,-50.0,-55.0,-10.0,-4.394,-1.098,0.0,0.0,0.0,0,67.88445045925917,0.4952725
496,26.799,100541.0,-0.012,-0.016,-0.993,-50.0,-55.0,-10.0,-4.333,-0.793,0.305,0.0,0.0,0,68.23418964313464,0.49322449999999995
497,26.799,100544.0,-0.013,-0.015,-0.985,-50.0,-55.0,-10.0,-4.577,-1.037,0.0,0.0,0.0,0,67.97188370266493,0.4853095
498,26.799,100534.0,-0.014,-0.016,-1.0,-50.0,-55.0,-10.0,-4.516,-0.976,0.244,0.0,0.0,0,68.84627306689035,0.500226
499,26.799,100545.0,-0.014,-0.017,-0.996,-50.0,-55.0,-10.0,-4.638,-0.915,0.366,0.0,0.0,0,67.88445045925917,0.4962505
500,26.799,100548.0,-0.013,-0.018,-0.997,-50.0,-55.0,-10.0,-4.455,-0.671,0.366,0.0,0.0,0,67.62215693895627,0.497251
501,26.799,100537.0,-0.013,-0.019,-0.995,-50.0,-55.0,-10.0,-4.516,-0.854,0.366,0.0,0.0,0,68.58394538851331,0.49527750000000004
502,26.799,100537.0,-0.013,-0.016,-0.995,-50.0,-55.0,-10.0,-4.272,-0.732,0.305,0.0,0.0,0,68.58394538851331,0.495225
503,26.799,100539.0,-0.013,-0.019,-0.995,-50.0,-55.0,-10.0,-4.577,-0.976,0.488,0.0,0.0,0,68.40906544554514,0.49527750000000004
504,26.799,100540.0,-0.009,-0.013,-0.99,-50.0,-55.0,-10.0,-4.333,-0.854,0.061,0.0,0.0,0,68.32162702678042,0.49017499999999997
505,26.799,100545.0,0.042,-0.004,-0.946,-50.0,-55.0,-10.0,-5.31,3.723,0.732,0.0,0.0,0,67.88445045925917,0.44834799999999997
506,26.799,100547.0,0.002,-0.012,-0.934,-50.0,-55.0,-10.0,-5.554,1.037,0.854,0.0,0.0,0,67.70958707742534,0.4362520000000001
507,26.799,100545.0,0.074,-0.014,-1.081,-50.0,-55.0,-10.0,-3.54,-1.708,0.183,0.0,0.0,0,67.88445045925917,0.5871164999999999
508,26.799,100547.0,-0.041,-0.042,-1.111,-50.0,-55.0,-10.0,-3.54,-5.31,-0.732,0.0,0.0,0,67.70958707742534,0.618883
509,26.799,100538.0,0.008,0.0,-1.041,-50.0,-55.0,-10.0,-3.173,-4.272,0.183,0.0,0.0,0,68.49650489944928,0.5418725
510,26.799,100544.0,-0.003,0.007,-0.794,-50.0,-55.0,-10.0,-5.798,2.807,0.0,0.0,0.0,0,67.97188370266493,0.31524700000000005
511,26.799,100545.0,-0.069,-0.048,-0.817,-50.0,-55.0,-10.0,-4.882,1.953,0.915,0.0,0.0,0,67.88445045925917,0.33727699999999994
512,26.799,100545.0,0.019,-0.001,-1.06,-50.0,-55.0,-10.0,-4.028,-5.004,0.061,0.0,0.0,0,67.88445045925917,0.5619810000000001
513,26.799,100551.0,0.005,0.022,-0.8,-50.0,-55.0,-10.0,-5.126,3.479,0.0,0.0,0.0,0,67.35987273308426,0.32025450000000005
514,26.799,100548.0,0.019,-0.032,-1.157,-50.0,-55.0,-10.0,-3.601,-7.446,-0.183,0.0,0.0,0,67.62215693895627,0.670017
515,26.799,100548.0,-0.021,-0.044,-1.135,-50.0,-55.0,-10.0,-3.906,-5.249,-0.549,0.0,0.0,0,67.62215693895627,0.645301
516,26.799,100548.0,-0.097,0.0,-1.028,-50.0,-55.0,-10.0,-4.577,1.77,1.037,0.0,0.0,0,67.62215693895627,0.5330965
517,26.799,100541.0,-0.067,-0.045,-0.95,-50.0,-55.0,-10.0,-4.333,-3.295,-0.549,0.0,0.0,0,68.23418964313464,0.454507
518,26.799,100546.0,0.044,0.02,-1.082,-50.0,-55.0,-10.0,-3.845,-1.77,0.854,0.0,0.0,0,67.79701825084939,0.58653
519,26.799,100545.0,-0.04,-0.054,-1.037,-50.0,-55.0,-10.0,-4.333,-5.249,-0.732,0.0,0.0,0,67.88445045925917,0.5399424999999999
520,26.799,100543.0,0.047,0.005,-1.056,-50.0,-55.0,-10.0,-3.784,-4.272,0.427,0.0,0.0,0,68.05931798109738,0.5586850000000001
521,26.799,100547.0,0.01,-0.025,-1.09,-50.0,-55.0,-10.0,-4.821,2.807,1.037,0.0,0.0,0,67.70958707742534,0.5944125000000001
522,26.799,100546.0,-0.001,0.006,-0.817,-50.0,-55.0,-10.0,-5.31,3.723,0.183,0.0,0.0,0,67.79701825084939,0.3337629999999999
523,26.799,100542.0,-0.046,-0.046,-1.114,-50.0,-55.0,-10.0,-4.272,-4.577,-0.61,0.0,0.0,0,68.14675329458728,0.6226140000000001
524,26.799,100545.0,0.008,0.016,-0.792,-50.0,-55.0,-10.0,-5.432,3.662,-0.122,0.0,0.0,0,67.88445045925917,0.313792
